weighted_content,weighted_style,weighted_tv,weighted_total
28.220340728759766,1871.63232421875,8.765955499256961e-07,1899.8526611328125
34.32976150512695,2513.090576171875,2.5605868358979933e-07,2547.42041015625
15.848288536071777,937.7997436523438,9.99495313180887e-08,953.6480102539062
16.5114688873291,358.6605529785156,6.335694990866614e-08,375.1720275878906
16.509580612182617,114.51827239990234,2.7380893996564737e-08,131.02784729003906
8.863706588745117,137.6179656982422,3.438466933403106e-08,146.48167419433594
16.15789794921875,210.03761291503906,5.749912546093583e-08,226.1955108642578
14.630709648132324,104.82595825195312,4.178969348345163e-08,119.4566650390625
15.876296043395996,153.1754913330078,4.958312160852074e-08,169.05178833007812
14.327609062194824,87.00480651855469,5.469331298968427e-08,101.33241271972656
11.119080543518066,190.77114868164062,3.620417743377402e-08,201.89022827148438
14.399039268493652,352.6086730957031,5.1593989525144934e-08,367.0077209472656
15.79321575164795,419.8222351074219,3.4384743941018314e-08,435.6154479980469
12.154233932495117,264.2647399902344,3.759121014468292e-08,276.4189758300781
16.114580154418945,110.29933166503906,3.433043715972417e-08,126.41390991210938
13.752683639526367,391.7083740234375,3.140294069226002e-08,405.4610595703125
14.414989471435547,457.8703308105469,2.3618303757189096e-08,472.2853088378906
15.033209800720215,82.2499771118164,1.7214956571365292e-08,97.28318786621094
14.336583137512207,204.4723358154297,3.8032620608419165e-08,218.8089141845703
11.985039710998535,71.36177825927734,2.1527435833945674e-08,83.34681701660156
11.894577026367188,104.3478775024414,2.734012838345734e-08,116.2424545288086
12.654698371887207,312.7542419433594,3.883171473262337e-08,325.408935546875
12.112863540649414,103.40068817138672,2.4964865730225938e-08,115.5135498046875
12.94683837890625,83.64806365966797,2.6089628235581586e-08,96.59490203857422
12.84621524810791,117.5614013671875,2.677803578876592e-08,130.40762329101562
10.619998931884766,65.6112289428711,2.1306183484171015e-08,76.23123168945312
11.19096851348877,129.32632446289062,3.825269700996614e-08,140.5172882080078
13.117230415344238,93.77125549316406,2.543288779577324e-08,106.88848876953125
15.25850772857666,359.57025146484375,4.7130185976129724e-08,374.8287658691406
13.94379997253418,108.47511291503906,2.8809665764129022e-08,122.41891479492188
18.79829978942871,95.33294677734375,3.228792166964922e-08,114.1312484741211
14.764277458190918,105.80853271484375,3.904213841110504e-08,120.57280731201172
16.53424644470215,133.29641723632812,3.893273969879374e-08,149.83065795898438
